(970, 61)
(514, -999)
(680, -673)
(-711, 972)
(-22, -670)
(132, -656)
(-236, 377)
(-739, -377)
(538, 261)
(-715, 662)
(-362, 115)
(328, 490)
(-718, 444)
(-627, -376)
(-609, 593)
(-328, -770)
(47, 950)
(-991, 908)
(630, -597)
(-854, 33)
(-246, -776)
(-55, -304)
(-340, -751)
(-602, -733)
(40, -931)
(641, -972)
(-258, -701)
(854, 325)
(230, -469)
(-965, -376)
(-936, 122)
(617, 586)
(-55, 642)
(419, -822)
(846, -696)
(-625, -908)
(-440, 851)
(956, 786)
(28, 224)
(-568, -287)
(-21, 112)
(92, 445)
(768, -308)
(-227, 731)
(876, -798)
(-20, -928)
(-749, 379)
(849, -742)
(-168, -241)
(687, -739)
(-389, 589)
(-833, 497)
(-226, -598)
(698, -995)
(-535, 148)
(935, 175)
(56, -663)
(703, -265)
(279, 746)
(750, 796)
(-161, 759)
(775, 644)
(175, 771)
(13, -910)
(299, 700)
(-295, 183)
(-664, -807)
(524, -866)
(1, 227)
(-821, -888)
(-592, 354)
(149, -960)
(918, 154)
(-842, 981)
(-483, 299)
(402, -57)
(410, -379)
(133, -275)
(-983, -84)
(282, 982)
(782, 787)
(93, 185)
(-2, -375)
(842, 901)
(-409, 943)
(-490, -956)
(-318, -416)
(-14, 204)
(72, 150)
(-898, -311)
(419, -279)
(-370, 701)
(-39, 165)
(956, 533)
(-512, 154)
(-987, -452)
(56, 833)
(372, 91)
(-905, -20)
(166, 386)
(-68, -944)
(-451, -281)
(951, 23)
(643, 824)
(309, 957)
(481, 179)
(-208, 31)
(270, 712)
(-472, 287)
(-658, 23)
(-50, -806)
(256, 247)
(-613, 283)
(318, -796)
(273, 926)
(946, -107)
(641, -562)
(-357, -437)
(4, -969)
(116, 89)
(571, -861)
(-661, 518)
(693, -627)
(-169, 62)
(-731, 355)
(-862, 91)
(-979, -896)
(810, 364)
(425, 379)
(716, -664)
(-337, -369)
(-151, 97)
(-165, -97)
(700, 285)
(76, -134)
(-578, 359)
(-499, 415)
(-287, -138)
(291, 89)
(66, 662)
(998, -965)
(-209, 25)
(427, -418)
(569, 58)
(530, 376)
(507, 726)
(641, -452)
(527, -652)
(-420, -887)
(-493, -317)
(728, 62)
(731, -917)
(549, -957)
(960, 550)
(-729, 947)
(-991, 963)
(-927, -759)
(-489, 988)
(-693, -202)
(-115, -931)
(-5, -123)
(902, 971)
(-329, -396)
(151, 476)
(184, 776)
(637, -233)
(-771, -996)
(-795, -512)
(116, 11)
(-791, 881)
(686, -999)
(454, 282)
(377, -634)
(825, -336)
(663, -507)
(614, -51)
(-365, 129)
(-209, 485)
(-665, -304)
(567, -782)
(718, 565)
(437, 468)
(70, 19)
(416, -449)
(-990, 129)
(777, -361)
(962, -37)
(446, -773)
(-890, -981)
(-589, 926)
(-259, -610)
(192, 978)
(526, -353)
(-408, -699)
(-794, -396)
(146, 907)
(255, -365)
(-513, -644)
(559, 709)
(911, -789)
(337, 200)
(-786, -980)
(-455, 280)
(-618, 644)
(-583, 267)
(-427, 455)
(-541, 421)
(-373, -508)
(639, 775)
(249, 108)
(545, 802)
(-82, -637)
(-564, 238)
(-239, 363)
(35, -962)
(75, -560)
(423, -762)
(262, -828)
(462, 944)
(169, 162)
(-926, 681)
(669, 341)
(-380, 732)
(682, 109)
(842, 482)
(-277, -553)
(329, -740)
(-913, 704)
(833, -950)
(-996, 16)
(57, 963)
(147, -356)
(288, 654)
(-436, -974)
(291, 642)
(216, 948)
(-602, -478)
(-895, 177)
(513, 174)
(386, -465)
(-414, 414)
(-173, 50)
(626, 322)
(-473, -33)
(-78, 525)
(-729, -533)
(101, -463)
(-352, -554)
(306, -644)
(87, -877)
(7, 167)
(-101, -272)
(-979, -587)
(-976, 554)
(73, -510)
(435, 440)
(-647, 960)
(-630, -14)
(241, -544)
(-806, -34)
(-260, 963)
(793, 983)
(318, -257)
(-628, -849)
(693, 108)
(349, 350)
(-759, 523)
(-71, 651)
(-581, 900)
(662, 747)
(945, -460)
(-863, 457)
(-990, -701)
(-201, 296)
(208, -165)
(218, -202)
(-637, -463)
(46, 512)
(-234, -622)
(262, -681)
(-538, 491)
(61, 544)
(-389, -483)
(-308, 794)
(50, -752)
(-150, 502)
(-430, 475)
(83, -656)
(901, -99)
(974, -825)
(-136, 764)
(-694, -877)
(723, 82)
(366, -460)
(866, 331)
(-559, -881)
(-471, -297)
(867, 882)
(49, -896)
(958, -846)
(816, -214)
(463, 717)
(-657, -402)
(605, -383)
(-822, 426)
(366, -215)
(-779, 800)
(79, -960)
(-521, 72)
(295, 629)
(-239, 966)
(373, 541)
(-400, 141)
(-298, -572)
(-783, 15)
(-337, 673)
(-860, 875)
(-807, -632)
(-487, -66)
(-557, 171)
(542, 331)
(625, -363)
(205, 66)
(-95, -438)
(816, -888)
(-805, -610)
(-672, 852)
(566, -47)
(-270, -9)
(-58, -201)
(399, -447)
(-955, -73)
(-495, -456)
(-800, 210)
(-385, -957)
(-598, 653)
(632, -385)
(422, -278)
(417, 636)
(-731, -84)
(891, -3)
(189, -806)
(232, 39)
(-589, -601)
(492, 935)
(-237, 909)
(-277, 439)
(-847, 784)
(-753, 676)
(-761, 850)
(-374, -910)
(863, 355)
(-301, -266)
(-856, -612)
(595, 795)
(688, 290)
(-78, 72)
(931, -618)
(-693, 927)
(108, 367)
(807, -784)
(262, 305)
(298, 2)
(-571, 660)
(-883, -661)
(-344, 60)
(-380, 639)
(374, 932)
(811, 933)
(-201, -552)
(329, -202)
(401, 125)
(-137, -511)
(440, -669)
(-941, -865)
(717, -916)
(835, 955)
(158, -528)
(508, -820)
(-475, -150)
(709, -322)
(-228, 80)
(-555, 871)
(764, 989)
(673, -921)
(-206, -170)
(965, 321)
(873, 722)
(-455, -783)
(204, 810)
(664, 674)
(-693, -978)
(696, -602)
(-215, 238)
(-336, 941)
(141, 51)
(593, 533)
(66, 338)
(590, -530)
(169, 775)
(-975, -879)
(-671, 512)
(-70, 255)
(65, -231)
(-713, 841)
(116, 801)
(-370, 730)
(866, 421)
(335, -979)
(564, -1000)
(878, 724)
(598, -119)
(-285, -237)
(245, -335)
(-678, -652)
(-748, -960)
(695, -587)
(364, -801)
(-91, 622)
(198, -551)
(406, -402)
(-411, 796)
(493, 660)
(43, -420)
(-784, 181)
(76, 749)
(-918, -916)
(-443, -991)
(-688, 95)
(-95, -844)
(-981, 683)
(527, 36)
(-895, -447)
(28, -963)
(-577, -294)
(364, -397)
(-632, -304)
(-968, -868)
(-514, -407)
(727, 662)
(319, -120)
(472, 176)
(220, -746)
(722, 42)
(667, -187)
(-141, 140)
(649, -741)
(173, -812)
(-496, -259)
(998, 666)
(-426, 983)
(-367, -875)
(946, -306)
(813, 822)
(518, 522)
(42, 718)
(470, -905)
(-522, 352)
(124, 582)
(-83, -64)
(595, -515)
(-202, -260)
(710, 103)
(279, -55)
(-955, 403)
(220, -486)
(876, -200)
(735, -871)
(560, 816)
(-776, -876)
(423, 746)
(-498, 813)
(-300, -940)
(-478, 6)
(56, 866)
(-634, 393)
(-276, 911)
(809, 621)
(-744, -592)
(-279, -497)
(56, 220)
(386, 827)
(786, 629)
(243, 929)
(-389, -346)
(521, 236)
(-472, 912)
(429, 3)
(-637, -658)
(529, -988)
(-215, -675)
(-297, 359)
(397, -297)
(-710, -236)
(-664, -354)
(-41, 349)
(547, -396)
(904, 759)
(536, 652)
(-707, -126)
(-211, -532)
(-958, -442)
(564, 907)
(643, 598)
(-734, -137)
(-204, 522)
(-373, 11)
(463, 298)
(-920, 152)
(-506, -201)
(82, -334)
(-72, -96)
(-564, 761)
(509, 456)
(161, -81)
(924, -901)
(-69, 947)
(661, -238)
(-166, -308)
(-672, 474)
(159, -358)
(980, -816)
(-525, -140)
(-690, 622)
(831, -909)
(886, 456)
(927, -554)
(-125, 483)
(-233, 692)
(-412, -862)
(851, -786)
(-690, -977)
(902, -809)
(690, 421)
(271, -997)
(202, -220)
(-786, -532)
(-683, 960)
(346, 287)
(-870, -221)
(284, -739)
(400, -150)
(958, -203)
(957, 773)
(85, 954)
(543, 375)
(-663, 419)
(841, -765)
(860, 128)
(-78, -12)
(807, 538)
(-873, -330)
(359, 401)
(-964, 879)
(-96, -174)
(-254, -187)
(-663, -283)
(481, -945)
(704, -452)
(73, -435)
(-208, 367)
(-783, -578)
(667, 775)
(-384, 335)
(-257, -201)
(383, -61)
(178, 978)
(710, -962)
(-891, 242)
(828, 703)
(-432, 375)
(-331, 604)
(-187, 847)
(385, -234)
(661, 15)
(-544, 512)
(946, -712)
(-66, -946)
(864, -949)
(83, -397)
(-843, 841)
(-884, -769)
(-492, 383)
(-694, -842)
(478, 767)
(680, 445)
(-716, -576)
(77, -628)
(373, 109)
(-139, 154)
(-330, 869)
(962, -701)
(-37, -593)
(193, 966)
(-315, 54)
(-438, 350)
(896, 802)
(-85, 616)
(-777, 629)
(606, 357)
(274, -170)
(520, -314)
(-268, 431)
(771, 260)
(-189, 845)
(-518, 515)
(788, 845)
(-242, -305)
(80, -454)
(592, -945)
(54, 511)
(395, -258)
(-773, 534)
(11, 189)
(741, 854)
(-392, 972)
(292, -668)
(-533, -396)
(-260, 229)
(173, -763)
(835, 880)
(-114, 107)
(515, 894)
(-103, -833)
(510, -927)
(972, -728)
(209, -311)
(459, 259)
(482, -606)
(-801, -835)
(-39, -847)
(-820, -699)
(651, -854)
(-799, 967)
(257, 11)
(-131, -307)
(-61, -542)
(898, -896)
(269, -854)
(-18, 875)
(-331, -161)
(-180, -464)
(873, -823)
(-660, 509)
(82, 319)
(135, -308)
(-231, -924)
(146, 856)
(742, 699)
(666, -598)
(169, 758)
(-417, -83)
(59, 813)
(-841, -239)
(775, 411)
(-146, -811)
(185, 947)
(112, -507)
(-63, 608)
(-927, -99)
(-800, 536)
(-606, -464)
(434, 96)
(352, 98)
(-165, 399)
(763, 709)
(82, 122)
(-79, 756)
(-803, 137)
(-342, 638)
(154, 917)
(-794, -635)
(100, -705)
(430, -375)
(-688, -958)
(-183, -229)
(115, 131)
(-675, -361)
(-75, -776)
(-449, -451)
(585, 777)
(-231, -824)
(-172, -615)
(843, 615)
(330, -926)
(904, 82)
(-395, -835)
(-927, -207)
(833, -369)
(-872, -869)
(74, -79)
(942, 740)
(966, 142)
(-774, 649)
(749, -664)
(-251, -933)
(136, -483)
(51, 913)
(-851, 79)
(-906, -653)
(-805, 962)
(467, -414)
(874, -306)
(487, -688)
(504, 191)
(-302, -494)
(121, -400)
(-501, 222)
(133, -141)
(319, 646)
(785, 488)
(-442, -841)
(-711, -401)
(398, 953)
(416, 219)
(543, -558)
(-328, -29)
(-393, -839)
(150, 203)
(-953, 668)
(-884, 931)
(-227, -107)
(-34, 545)
(725, -883)
(-845, -77)
(-268, 246)
(187, -971)
(144, 571)
(37, -433)
(306, 204)
(-774, -101)
(-397, 802)
(-294, 275)
(-894, -766)
(-331, 600)
(797, -48)
(580, 387)
(-75, 910)
(101, 708)
(489, 339)
(-842, 587)
(-990, 246)
(-20, 656)
(-988, -117)
(-895, 842)
(944, 696)
(80, 874)
(-857, -461)
(493, 908)
(48, -51)
(888, 608)
(-716, 51)
(209, 230)
(432, -150)
(-640, -240)
(357, 1)
(-308, -172)
(180, 964)
(92, 768)
(-26, 745)
(227, -155)
(-436, 847)
(-143, 389)
(-436, -645)
(-797, -938)
(942, -685)
(-777, 437)
(-531, -562)
(-77, 556)
(577, -823)
(650, 728)
(-964, -792)
(688, -237)
(-740, 271)
(67, -722)
(796, -170)
(-760, -96)
(-431, 238)
(814, 155)
(-686, 0)
(769, 242)
(-319, 370)
(-770, 770)
(-207, 30)
(590, -713)
(121, 626)
(800, 823)
(-575, -51)
(832, -734)
(-693, -108)
(248, 662)
(-546, 473)
(192, 395)
(295, 616)
(-370, -665)
(-821, 43)
(-5, -200)
(-840, -663)
(428, -274)
(-37, -67)
(241, -765)
(-611, -135)
(343, -172)
(884, 989)
(917, -519)
(347, 44)
(292, -979)
(952, -795)
(406, 344)
(-12, -245)
(187, 705)
(387, 568)
(-436, -469)
(611, 579)
(-62, 626)
(871, 855)
(219, -607)
(-196, 995)
(-565, 585)
(-888, -39)
(-217, 913)
(169, -213)
(-652, -53)
(-478, 481)
(-286, -249)
(369, -467)
(-21, 437)
(-87, -388)
(390, -37)
(-191, 756)
(507, 617)
(639, -29)
(118, 356)
(575, -203)
(113, -427)
(345, -227)
(-22, 350)
(-264, 15)
(682, -349)
(-269, -390)
(-213, -785)
(-52, 133)
(370, -667)
(628, -84)
(222, -507)
(869, -886)
(-445, 655)
(-196, -124)
(-403, -478)
(-583, -341)
(331, 824)
(-511, -786)
(164, -7)
(-941, -448)
(994, -543)
(-360, 692)
(-928, -418)
(548, 652)
(274, -520)
(401, 176)
(-336, -836)
(715, 462)
(-701, 950)
(-436, -280)
(976, 650)
(-673, -112)
(523, 403)
(-621, 494)
(532, -149)
(-766, 469)
(-271, 464)
(921, 365)
(429, -896)
(884, 168)
(-21, -118)
(-913, -552)
(609, -58)
(921, -72)
(812, 971)
(677, -493)
(220, 658)
(228, -410)
(-610, 526)
(-708, 889)
(644, 661)
(-814, 776)
(529, -62)
(344, -165)
(-980, -255)
(-523, -654)
(-566, -686)
(-349, 846)
(872, 609)
(754, -805)
(474, -803)
(694, 94)
(199, 618)
(308, 185)
(551, -890)
(-234, 156)
(-876, -627)
(168, 650)
(655, -758)
(738, 440)
(-442, 337)
(948, -299)
(-78, -631)
(-569, -752)
(139, -498)
(-896, 181)
(-47, -138)
(-831, 321)
(203, -500)
(-361, 631)
(-210, -749)
(345, 812)
(-902, -943)
(293, 340)
(-377, 352)
(135, -415)
(-368, 406)
(-305, 213)
(828, -795)
(250, 685)
(621, -263)
(972, -509)
(-527, -96)
(644, -58)
(810, -813)
(-623, 661)
(237, -5)
(836, 257)
(379, -591)
(283, 651)
(404, 86)
(-869, -645)
(233, 591)
(-979, -3)
(120, -803)
(2, 895)
(-533, 240)
(-293, 834)
(95, -62)
(636, -970)
(-653, 911)
(-457, 292)
(438, 77)
(664, 530)
(-718, -639)
(-967, 120)
(-341, -78)
(-532, 38)
(762, 173)
(-746, 339)
(723, 413)
(-134, 989)
(167, -82)
(-499, -325)
(228, -19)
(-667, 812)
(-483, -34)
(-999, -40)
(418, 409)
(-455, 365)
(510, 396)
(470, -253)
(118, 922)
(264, -454)
(679, -473)
(-138, 462)
(-536, -118)
(-414, 649)
(-727, 538)
(-218, 366)
(263, -184)
(-333, -493)
(-139, -291)
(-772, -351)
(-711, 97)
(-791, -354)
(249, 383)
(600, -342)
(-93, -911)
(-614, 118)
(-919, 319)
(103, -250)
(-461, 336)
(-736, 810)
(-515, 873)
(-216, -731)
(-944, 905)
(421, -470)
(-46, 692)
(-120, 395)
(112, -939)
(-329, -997)
(-121, -323)
(-851, 911)
(-627, 981)
(-431, 894)
(878, 261)
(667, -635)
(-468, 549)
(-708, -142)
(304, 206)
(-690, -998)
(-518, 686)
(834, -941)
(-463, 108)
(-78, -381)
(-863, 737)
(-977, 158)
(-129, 666)
(737, 174)
(-323, 748)
(276, -613)
(612, 946)
(214, 304)
(498, -763)
(-756, -465)
(-456, -33)
(101, 742)
(-698, 348)
(368, 495)
(-32, 549)
(-364, 667)
(957, -155)
(470, -962)
(739, 346)
(-398, 148)
(-788, 721)
(216, 334)
(617, -180)
(-543, 824)
(912, -913)
(-356, -739)
(-882, 850)
(-358, -278)
(-664, 952)
(96, -410)
(848, 24)
(-831, 148)
(-345, -23)
(-788, -491)
(545, 86)
(-894, -596)
(552, -233)
(87, 247)
(139, 188)
(863, -651)
(-633, -50)
(337, -765)
(734, 298)
(519, -851)
(866, 327)
(984, 916)
(157, -166)
(786, -974)
(-153, -366)
(-737, 771)
(-987, -216)
(63, 216)
(526, 303)
(-836, -383)
(56, 947)
(165, 401)
(-818, -533)
(-204, -339)
(483, -285)
(-540, 675)
(359, 422)
(453, 751)
(-855, 759)
(565, 883)
(-940, -842)
(210, -101)
(-664, 531)
(794, 502)
(250, 107)
(-75, -307)
(893, 858)
(14, 449)
(-718, 442)
(-454, -782)
(-811, 306)
(-223, 735)
(598, 528)
(962, 896)
(-76, 576)
(-895, 99)
(-342, 788)
(-714, 228)
(-626, -584)
(-152, 394)
(929, -270)
(938, 112)
(-850, 913)
(-675, -972)
(-566, 944)
(402, -317)
(17, 706)
(-668, 651)
(-428, 17)
(533, -518)
(75, 613)
(747, -750)
(926, -234)
(-470, 730)
(254, 917)
(-633, -380)
(-153, 255)
(277, 548)
(-746, 906)
(395, -592)
(329, -662)
(-44, -579)
(-866, 937)
(845, -52)
(563, 33)
(138, 117)
(-671, 976)
(-97, 148)
(950, -395)
(-835, -748)
(-2, -975)
(689, 255)
(63, -792)
(20, 47)
(626, 598)
(830, 450)
(-706, -930)
(-886, -913)
(964, -59)
(680, 58)
(-360, 132)
(915, -105)
(-584, 931)
(-272, -997)
(-574, 497)
(-175, 219)
(612, -501)
(-405, 430)
(-18, 239)
(393, 371)
(-564, 649)
(83, 408)
(-741, -736)
(412, 804)
(920, 426)
(-954, 380)
(65, 993)
(32, 267)
(822, -233)
(-489, -654)
(-838, 457)
(-380, -680)
(877, 991)
(676, 703)
(690, -883)
(329, 840)
(272, -563)
(843, 116)
(152, -396)
(-822, 994)
(110, 513)
(-808, 597)
(-736, 738)
(-680, -35)
(382, -738)
(844, -213)
(570, -58)
(791, -293)
(-257, -554)
(-969, 984)
(901, -422)
(198, 871)
(-218, 772)
(415, 841)
(887, 674)
(-926, -898)
(294, 228)
(-904, -956)
(907, 380)
(439, -569)
(-792, -907)
(-426, 301)
(788, -114)
(-131, -391)
(392, -100)
(-768, -189)
(-871, -638)
(-320, 33)
(507, 191)
(-901, 597)
(710, -640)
(-366, -411)
(-246, 922)
(-620, -838)
(182, -326)
(-749, 476)
(105, 895)
(-233, -976)
(-915, -368)
(-954, 201)
(464, 201)
(105, 673)
(-159, -953)
(833, 916)
(980, 867)
(-683, 754)
(566, 545)
(56, -723)
(179, -584)
(246, -427)
(84, 722)
(-188, -792)
(-990, 578)
(51, 276)
(-761, -19)
(-962, 56)
(-423, -19)
(-874, 255)
(263, 852)
(-630, 813)
(889, -328)
(365, -73)
(391, 836)
(572, -544)
(294, 170)
(-929, 935)
(616, 34)
(-835, -591)
(705, -111)
(-609, 959)
(336, -640)
(890, 309)
(153, 6)
(391, -141)
(825, -423)
(-987, 359)
(-773, 700)
(706, -499)
(-225, 143)
(614, -505)
(-971, 239)
(663, 307)
(26, 163)
(589, -475)
(306, -374)
(460, 606)
(-926, -780)
(-383, -593)
(152, -562)
(260, 952)
(-843, 238)
(723, -935)
(-50, -462)
(-936, -524)
(824, -528)
(364, 363)
(958, -977)
(226, -674)
(-221, 999)
(-443, 969)
(843, -169)
(155, -734)
(259, -603)
(-916, 325)
(-715, -852)
(695, 44)
(-345, 200)
(-231, 249)
(-586, -836)
(-300, 198)
(695, 679)
(-345, 506)
(151, 522)
(727, -546)
(981, 120)
(-419, -554)
(931, 382)
(-764, -73)
(-967, 815)
(-920, 79)
(-254, -652)
(924, 379)
(394, -483)
(-674, 259)
(-325, 817)
(575, -251)
(-700, -5)
(54, -683)
(182, -390)
(557, -442)
(195, -677)
(450, 640)
(710, 950)
(141, -289)
(-852, -704)
(485, -633)
(664, -656)
(-556, 26)
(-167, -207)
(989, 53)
(-307, -559)
(406, -932)
(677, 285)
(-614, 691)
(-374, -3)
(-347, 981)
(-353, 845)
(741, 636)
(697, -712)
(-104, 95)
(-246, 424)
(603, 867)
(700, 238)
(-743, -925)
(162, 389)
(3, -498)
(-603, -593)
(796, -276)
(-982, 142)
(-831, 590)
(584, -270)
(675, -297)
(184, -646)
(-54, 387)
(184, -455)
(372, 582)
(845, -19)
(-474, -653)
(-424, 391)
(347, -178)
(855, -49)
(-940, -269)
(998, 674)
(501, -886)
(474, 910)
(182, -696)
(-224, 350)
(-858, -783)
(869, 700)
(112, 13)
(-503, 593)
(38, 838)
(755, -189)
(336, 962)
(719, -318)
(204, 722)
(-143, 847)
(334, 399)
(721, -175)
(-988, -982)
(-180, 2)
(-352, -175)
(-285, 301)
(537, -348)
(244, -50)
(669, 941)
(712, 329)
(671, -776)
(986, -777)
(858, -239)
(106, -210)
(-967, 980)
(155, 194)
(-236, -717)
(882, -953)
(-417, 945)
(685, 581)
(-997, 566)
(107, 412)
(-999, 83)
(-488, -485)
(884, -598)
(732, -355)
(279, 156)
(482, 347)
(-681, -719)
(-178, -28)
(153, -324)
(73, -158)
(-290, -823)
(348, 754)
(954, 297)
(-774, -789)
(-574, 238)
(854, 565)
(420, -658)
(-578, 201)
(470, 921)
(-516, 742)
(-156, -887)
(561, -401)
(-830, 345)
(434, 788)
(24, -728)
(-524, -92)
(-168, 282)
(-202, 944)
(-773, 860)
(695, -954)
(495, 78)
(-123, -350)
(-568, -236)
(-656, 32)
(935, 978)
(208, -811)
(-743, -574)
(167, 237)
(459, -972)
(-748, 823)
(-141, 317)
(-34, -118)
(-481, 980)
(-661, 283)
(505, 529)
(-848, -326)
(184, 969)
(917, 948)
(-647, -670)
(-742, -512)
(949, -371)
(481, 877)
(435, -372)
(-281, -336)
(-971, -262)
(247, 76)
(226, 464)
(-719, -929)
(-667, -699)
(796, 867)
(883, 437)
(905, 44)
(-79, -585)
(462, -471)
(-533, -570)
(724, 432)
(-254, -960)
(709, -566)
(458, 256)
(-982, -585)
(502, 353)
(-174, 490)
(-802, -280)
(-642, -602)
(-489, -882)
(47, 158)
(247, 458)
(444, 331)
(-457, 332)
(-12, -613)
(-700, -648)
(-58, 932)
(-830, 566)
(481, -902)
(-979, -530)
(789, 761)
(400, 454)
(-945, 2)
(104, 202)
(-895, -352)
(-339, -837)
(181, -666)
(707, 94)
(991, 163)
(-551, -409)
(986, 407)
(-907, 369)
(-968, -454)
(-597, 136)
(-79, 721)
(737, -283)
(-148, 76)
(662, -951)
(922, 755)
(693, -278)
(486, -938)
(190, -818)
(-682, -920)
(649, 147)
(342, -22)
(441, -396)
(716, 294)
(-151, -516)
(525, 597)
(466, 987)
(323, 48)
(-340, -358)
(526, -282)
(428, 646)
(-512, -951)
(-982, -354)
(747, 266)
(-247, -147)
(-161, -272)
(-818, -949)
(-956, 985)
(-249, 896)
(951, -774)
(357, -259)
(-654, 428)
(236, -566)
(-914, -318)
(547, -808)
(-168, 53)
(687, -206)
(801, -502)
(-893, 866)
(-378, 94)
(-770, 488)
(-980, -817)
(427, -933)
(75, -247)
(363, -263)
(749, -304)
(-278, -535)
(-965, -774)
(-360, 601)
(-661, -426)
(-922, -607)
(-578, -344)
(471, 867)
(763, -998)
(-396, -942)
(-423, -825)
(612, -443)
(-914, -803)
(76, -183)
(809, 210)
(-16, 457)
(-274, 574)
(798, 330)
(-837, -578)
(-949, -806)
(-278, -251)
(-278, 196)
(-106, 775)
(951, 669)
(-932, -712)
(424, -903)
(500, 105)
(922, -573)
(303, 196)
(-152, -255)
(514, -389)
(517, 365)
(-155, 233)
(-724, -160)
(-391, 8)
(513, -443)
(-462, -230)
(-217, -882)
(-976, 977)
(-496, 188)
(153, 370)
(-498, 171)
(-893, 335)
(689, 162)
(101, 367)
(501, -990)
(-821, 634)
(-56, 846)
(-638, 117)
(-11, -588)
(-408, 358)
(535, -370)
(596, -624)
(-115, 13)
(143, -5)
(196, 361)
(915, -966)
(-744, -346)
(-513, 405)
(-357, 405)
(994, -571)
(-834, -678)
(-326, -535)
(-972, 386)
(-958, 922)
(-70, 762)
(-975, -634)
(-483, 772)
(298, -178)
(786, 798)
(349, -539)
(666, -38)
(49, -654)
(-762, 191)
(596, -549)
(-571, 192)
(-756, -340)
(-799, 946)
(188, 405)
(135, -315)
(-62, -922)
(370, -502)
(-638, -252)
(867, 357)
(25, -587)
(991, 782)
(602, 640)
(-56, 882)
(749, -995)
(-427, -108)
(261, -168)
(-314, -699)
(-606, 168)
(355, 743)
(602, 321)
(306, 286)
(953, 506)
(-171, 921)
(-334, -600)
(417, -408)
(454, 268)
(-378, -569)
(-893, 976)
(-644, -707)
(599, 903)
(508, 736)
(-338, -56)
(346, -402)
(993, -919)
(-485, 349)
(-260, 491)
(970, -242)
(-307, -554)
(132, -84)
(175, 689)
(-757, 236)
(207, 947)
(48, -417)
(-772, 480)
(290, -676)
(575, -584)
(-982, -999)
(324, -834)
(-123, 401)
(-767, -601)
(40, 881)
(-610, 703)
(994, -184)
(145, -52)
(-75, 86)
(982, 202)
(970, 422)
(902, -173)
(128, -655)
(-59, 720)
(-644, -18)
(-298, -215)
(-655, -181)
(-775, -411)
(411, 441)
(-111, 55)
(-667, -380)
(-229, -701)
(146, -334)
(850, -232)
(-348, -884)
(-577, -116)
(-942, 80)
(-43, 374)
(670, 13)
(651, 806)
(-710, -802)
(123, -727)
(736, -353)
(34, -618)
(282, -18)
(938, 691)
(563, -110)
(-143, 180)
(187, 339)
(438, 330)
(-381, -454)
(-103, 200)
(189, -615)
(796, 403)
(-71, 242)
(-644, -525)
(883, 917)
(635, 608)
(830, 330)
(-203, -651)
(-564, 844)
(-754, 463)
(532, 633)
(241, 566)
(941, 791)
(441, 169)
(27, 860)
(-979, 625)
(512, -6)
(-474, 133)
(-606, 788)
(-733, -867)
(-327, 554)
(445, 977)
(-822, -156)
(140, -240)
(-222, -770)
(249, -459)
(585, 908)
(620, 737)
(-129, 719)
(195, -573)
(-948, -512)
(351, -155)
(603, 406)
(408, 574)
(-845, -662)
(348, -638)
(177, -27)
(-839, 806)
(315, 801)
(106, -784)
(364, 596)
(478, 486)
(473, -188)
(-702, 246)
(-591, 522)
(-708, 980)
(31, 121)
(535, 746)
(-707, -21)
(557, 373)
(64, 527)
(671, 579)
(-600, 423)
(-965, 498)
(-694, 963)
(265, 748)
(-961, 432)
(565, 513)
(-260, 319)
(675, -250)
(638, -334)
(960, -348)
(-191, -152)
(435, 752)
(-385, -290)
(511, 149)
(-678, -340)
(-190, -117)
(-711, -900)
(-754, 594)
(659, -138)
(-225, -185)
(473, 616)
(501, 347)
(350, -300)
(-988, -559)
(827, 806)
(541, 196)
(417, 100)
(885, 154)
(190, -574)
(476, -238)
(949, 600)
(-904, -429)
(-930, 88)
(-761, -167)
(-573, -746)
(-211, -490)
(994, -350)
(-332, 459)
(-485, -333)
(-30, -970)
(-175, -241)
(-12, 867)
(609, 39)
(725, 414)
(-191, 481)
(681, 88)
(-863, -57)
(79, -578)
(-55, 91)
(821, -725)
(922, -165)
(87, 84)
(158, 57)
(479, 245)
(675, -100)
(529, 510)
(-790, 372)
(223, -566)
(-27, -411)
(739, -569)
(610, 476)
(455, 647)
(-848, -914)
(78, 620)
(-133, -39)
(985, -867)
(-558, -297)
(-778, -145)
(40, -662)
(911, 380)
(730, 684)
(748, -298)
(862, -233)
(386, 196)
(-950, -642)
(-446, -184)
(-874, 911)
(-272, 938)
(342, -202)
(898, 189)
(879, 2)
(-613, -627)
(183, -98)
(264, -364)
(824, 727)
(-632, 843)
(523, 54)
(-810, -32)
(-515, -395)
(-771, -53)
(-526, 888)
(242, -767)
(45, -937)
(627, 49)
(538, -13)
(-429, -801)
(451, -644)
(395, 639)
(-361, 513)
(-137, 234)
(-723, -701)
(968, -988)
(273, 750)
(315, -479)
(976, -792)
(243, 341)
(634, -396)
(481, -789)
(-284, 961)
(681, -926)
(392, -995)
(-124, 562)
(347, -937)
(-792, -944)
(138, -320)
(464, -818)
(5, 566)
(-931, 67)
(197, 852)
(315, 48)
(866, 494)
(-512, -497)
(454, -623)
(705, -648)
(-690, 448)
(-668, 462)
(617, 7)
(-169, -237)
(446, -122)
(711, -512)
(-770, 351)
(765, -343)
(66, -902)
(163, 691)
(109, -595)
(-284, 509)
(-803, 195)
(-450, 460)
(952, 687)
(-229, -500)
(-230, 522)
